William John Cotterill,1863  Christchurch  Canterbury ,,Canterbury,,Right-hand bat,,Brother - ,
Henry Edward Welby Cotton,1845  St Austell  Cornwall ,,Auckland,,,,August 11  1907  Auckland (aged 62 years) ,
Kim Diane Cotton,February 24  1978  Auckland ,40 years 43 days,,,,,Umpire,
Gordon Graeme Coull,March 15  1928  Christchurch  Canterbury ,,Canterbury,,Right-hand bat,Slow left-arm orthodox,October 1  2004  Christchurch  Canterbury (aged 76 years 200 days) ,
Jean Marie Coulston,October 8  1934  Petone ,,New Zealand Women ,,Left-hand bat,Right-arm fast-medium,Nephew - ,
Robert Neil Couper,December 19  1927  Palmerston North  Manawatu ,,Otago,,Right-hand bat,Slow left-arm orthodox,March 24  1997  Taihape  Manawatu (aged 69 years 95 days) ,
Robert John McQueen Coupland,1918 ,,North Island Army,,,,March 8  1981  Titahi Bay  Wellington (aged 63 years) ,
Robert William Coupland,September 24  1904  Christchurch  Canterbury ,,Otago,,Right-hand bat,Right-arm offbreak,September 29  1968  Sydney  New South Wales  Australia (aged 64 years 5 days) ,
Arthur Henry Courtis,March 21  1881  Timaru  South Canterbury ,,,,,,Umpire,
Henry Donald Coutts,November 14  1866  Karapo ,,Taranaki,,,,April 30  1944  Wellington (aged 77 years 168 days) ,
Peter John Charles Coutts,November 3  1937  Napier  Hawke's Bay ,80 years 156 days,Central Districts ,,Right-hand bat,Right-arm offbreak,,
Verna Reed Coutts,1931 ,87 years,New Zealand Women ,,,,Verna McDonald,
Graham Ian James Cowan,October 4  1940  Wellington ,,,,,,Umpire,
Millie Rose Cowan,July 7  1993  Dunedin  Otago ,24 years 275 days,Otago Under-21s Women ,,Right-hand bat,Right-arm medium,,
Sarah Terese Cowan,November 22  1995  Hastings ,22 years 137 days,Central Districts Under-21s Women ,,Right-hand bat,Right-arm medium,,
Douglas Bruce Cowie,December 2  1946  Kaitaia  Northland ,71 years 127 days,,,Right-hand bat,Right-arm offbreak,Umpire,
John Cowie,March 30  1912  Auckland ,,New Zealand ,,Right-hand bat,Right-arm fast-medium,Umpire  Administrator,
Shirley Dawn Cowles,1940 ,78 years,Canterbury Women ,,,,,
William Patten Cowlishaw,November 1  1839  Sydney  New South Wales  Australia ,,Canterbury,,,,March 29  1903  Christchurch  Canterbury (aged 63 years 148 days) ,
Sacha Ellen Margaret Cowlrick,February 13  1975  Auckland ,43 years 54 days,Auckland Women,,Right-hand bat,Right-arm offbreak,,
Stanley Corbett Cowman,April 14  1923  Yorkshire ,,,,,,Umpire,
