Christopher Andrew Swallow,December 27  1981  Ipswich  Suffolk ,36 years 102 days,Essex 2nd XI ,,Right-hand bat,Right-arm offbreak,,
Ian Geoffrey Swallow,December 18  1962  Barnsley  Yorkshire ,55 years 111 days,Somerset ,,Right-hand bat,Right-arm offbreak,,
Raymond Swallow,June 15  1935  Southwark  London ,82 years 297 days,Derbyshire,,Right-hand bat,,,
William Stuart Swallow,February 23  1975  Whitehaven  Cumberland ,43 years 44 days,Cumberland,,Right-hand bat,,,
Reginald Sawdon Swalwell,June 25  1873  York ,,Worcestershire,,Left-hand bat,,September 20  1930  Broomhall  Sunningdale  Berkshire (aged 57 years 87 days) ,
Henry Dawes Swan,July 28  1879  Newcastle Upon Tyne  Northumberland ,,Marylebone Cricket Club,,Right-hand bat,,December 21  1941  Bournemouth  Hampshire (aged 62 years 146 days) ,
J Swan,date unknown ,,Cambridge Town Club,,,,,
John James Swan,September 24  1848  Oadby  Leicestershire ,,Surrey,,Right-hand bat,Right-arm medium (roundarm),February 22  1924  Maidstone  Kent (aged 75 years 151 days) ,
Heindrich Swanepoel,February 8  1969 ,,England Blind,,,,October 3  2012  Morocco (aged 43 years 238 days) ,
Pieter Johannes Swanepoel,March 13  1977  Paarl  Cape Province  South Africa ,41 years 26 days,Yorkshire ,,Right-hand bat,Right-arm medium-fast,,
Alec James Swann,October 26  1976  Northampton ,41 years 164 days,Lancashire ,,Right-hand bat,Right-arm offbreak,Father - ,
Charles Frederick Swann,August 6  1883  Leyton  Essex ,,Essex,,Right-hand bat,Right-arm medium,March 7  1960  Harrow Green  Leytonstone  Essex (aged 76 years 214 days) ,
Edward Gibbon Swann,August 13  1823  Coppet  Geneva  Switzerland ,,Kent,,,,December 20  1900  Burgess Hill  Sussex (aged 77 years 129 days) ,
Graeme Peter Swann,March 24  1979  Northampton ,39 years 15 days,England ,Bowler,Right-hand bat,Right-arm offbreak,Father - ,
John Lassam Swann,October 3  1926  Ealing  Middlesex ,,Middlesex,,Left-hand bat,Legbreak,July 4  2011  Hertfordshire (aged 84 years 274 days) ,
Oliver Jonathan David Swann,May 30  1992  Nottingham ,25 years 313 days,Bedfordshire,,Right-hand bat,,,
Raymond Swann,October 2  1950  Stannington ,67 years 188 days,Bedfordshire ,,Right-hand bat,Right-arm medium,Son - ,
Paul Aaron Swannell,July 6  1980  Cambridge ,37 years 276 days,Cambridgeshire ,,Right-hand bat,Right-arm offbreak,,
Richard Swann Swann-Mason,March 4  1871  Haslingfield  Cambridgeshire ,,Marylebone Cricket Club,,,,February 21  1942  St Pancras  London (aged 70 years 354 days) ,
Ben Swanson,date unknown ,,Oxford University,,,,,
Ernest William Swanton,February 11  1907  Forest Hill  London ,,Middlesex,,Right-hand bat,Legbreak,Cranleigh School,
Greg Michael Swanwick,April 19  1988  Stoke ,29 years 354 days,Staffordshire,,Right-hand bat,Legbreak,,
Peter Michael Swanwick,December 10  1945  Rocester  Staffordshire ,72 years 119 days,Staffordshire,,Right-hand bat,,Wicketkeeper,
Matthew Swarbrick,August 8  1977  Stockport  Cheshire ,40 years 243 days,Dorset,,Right-hand bat,,,
Frederick William Swarbrook,December 17  1950  Derby ,67 years 112 days,Derbyshire ,,Left-hand bat,Slow left-arm orthodox,,
Harry Walter Swayne,March 3  1869  Glastonbury  Somerset ,,Somerset,,,,November 25  1911  Pertapur  Mairwa  Bengal  India (aged 42 years 267 days) ,
T Swayne,date unknown ,,Chertsey,,,,,
Samuel Alan Sweeney,March 15  1990  Preston  Lancashire ,28 years 24 days,Northamptonshire ,,Right-hand bat,Right-arm medium,Parklands High School  Chorley; Myerscough College  Manchester,
Amelia Sweet,date unknown ,,Cornwall Women,,,,,
Charles Francis Long Sweet,November 29  1860  Bath  Somerset ,,Somerset,,,,January 24  1932  Teignmouth  Devon (aged 71 years 56 days) ,
Edward Rhys Sweet-Escott,July 27  1879  Brompton-Ralph  Somerset ,,Glamorgan,,Right-hand bat,Right-arm offbreak,birth registered as Edward Rhys Escott,
Edward Henry Sweetland,April 25  1903  Westminster  London ,,Marylebone Cricket Club ,,Right-hand bat,,Wicketkeeper,
Nicholas Taylor Swetman,September 27  1984  Penarth ,33 years 193 days,Glamorgan 2nd XI ,,Right-hand bat,Right-arm medium,,
Roy Swetman,October 25  1933  Westminster  London ,84 years 165 days,England ,,Right-hand bat,Right-arm offbreak,Wicketkeeper,
Brian Tennant Swift,September 9  1937  Adelaide  South Australia  Australia ,,Cambridge University,,Right-hand bat,,Wicketkeeper,
D Swift,date unknown ,,,,,,Umpire,
Malcolm Swift,April 21  1974  Southport  Lancashire ,43 years 352 days,Wiltshire,,Right-hand bat,Right-arm medium,,
John Warwick Swinburne,December 4  1939  Wath-on-Dearne  Yorkshire ,,Northamptonshire ,,Right-hand bat,Right-arm offbreak,November 2011 (aged 71 years) ,
Lauren Swinburne,date unknown ,,Suffolk Women,,,,,
Sylvia M Swinburne,date unknown ,,,,,,Umpire,
Robert Stephen Swindell,January 22  1950  Derby ,68 years 76 days,Derbyshire,,Right-hand bat,Right-arm offbreak,,
Harry John Swindells,February 21  1999  Leicester ,19 years 46 days,England Under-19s ,,Right-hand bat,,Wicketkeeper,
Thomas Francis Swinford,May 9  1839  Minster  Margate  Kent ,,Kent,,Right-hand bat,,January 23  1915  Polegate  Eastbourne  Sussex (aged 75 years 259 days) ,
Gordon Robert Swinney,January 4  1974  Bath  Somerset ,44 years 94 days,Somerset Cricket Board,,Right-hand bat,Right-arm offbreak,,
Frank Hillyard Swinstead,August 6  1862  Chelsea  London ,,Marylebone Cricket Club,,,,December 6  1937  Hornsey  Middlesex (aged 75 years 122 days) ,
Samuel Henry Swire,January 3  1839  Ashton-under-Lyne  Lancashire ,,Lancashire,,Right-hand bat,,December 29  1905  Southport  Lancashire (aged 66 years 360 days) ,
Basil James Swyer,June 6  1898  West Ham  Essex ,,Essex,,,Right-arm medium,July 7  1964  Sherwood  Nottingham (aged 66 years 31 days) ,
Adam James Syddall,June 10  1980  Bolton  Lancashire ,37 years 302 days,Cambridgeshire ,,Right-hand bat,Left-arm fast-medium,,
David Alfred Donald Sydenham,April 6  1934  Surbiton  Surrey ,84 years 2 days,Surrey,,Right-hand bat,Left-arm fast-medium,,
Edward Neville Syfret,June 20  1889  Newlands  Cape Town  Cape Province  South Africa ,,Royal Navy,,Right-hand bat,,Diocesan College  Cape Town,
Malcolm Robert Sygrove,February 17  1966  Lutterworth  Leicestershire ,52 years 50 days,Oxford University,,Right-hand bat,Right-arm medium,,
Charles Percy Sykes,August 9  1862  Westminster  London ,,Marylebone Cricket Club,,,,June 17  1899  Chelsea  London (aged 36 years 312 days) ,
Eric Sykes,June 23  1906  Bolsover  Derbyshire ,,Derbyshire,,Right-hand bat,,December 7  1989  Athersley North  Barnsley  Yorkshire (aged 83 years 167 days) ,
Ernest Castle Sykes,May 31  1869  Sheffield  Yorkshire ,,Hampshire,,Right-hand bat,,Wicketkeeper,
Elizabeth Claire S Sykes,February 23  1995  Carlisle  Cumberland ,23 years 44 days,Cumbria Women,,,,,
James Frederick Sykes,December 30  1965  Shoreditch  London ,52 years 99 days,Durham ,,Right-hand bat,Right-arm offbreak,Bow Comprehensive,
James Stuart Sykes,April 26  1992  Huntingdon ,25 years 347 days,Cambridgeshire ,,Left-hand bat,Slow left-arm orthodox,,
William Sykes,November 21  1823  Melton Mowbray  Leicestershire ,,Cambridge University,,,,February 13  1915  Vauxhall  London (aged 91 years 84 days) ,
Sylvester,date unknown ,,W Barton's XI,,,,,
Sylvester,date unknown ,,Middlesex XI,,,,,
Jamie Peter John Sylvester,July 31  1971  Cardiff  Glamorgan  Wales ,46 years 251 days,Berkshire ,,Right-hand bat,Right-arm offbreak,,
