Charles Aubrey Mark Walker,May 21  1992  Bristol ,25 years 322 days,Gloucestershire 2nd XI ,,Right-hand bat,Right-arm offbreak,Oxford Brookes,
Charlotte L Walker,November 28  1989 ,28 years 131 days,Gloucestershire Women,,,,,
Charles William Walker,January 11  1851  Bowling  Bradford  Yorkshire ,,Gentlemen of the North,,Right-hand bat,Right-arm slow,March 2  1915  Palmerston North  Manawatu  New Zealand (aged 64 years 50 days) ,
David Frank Walker,May 31  1913  Loddon  Norfolk ,,Oxford University,,Right-hand bat,Slow left-arm orthodox,February 7  1942  on a flight over Norway  and buried at Trondheim (aged 28 years 252 days) ,
Donald Frederick Walker,August 15  1912  Wandsworth Common  London ,,Hampshire,,Left-hand bat,,King's College School  Wimbledon,
Edward Walker,February 21  1816  Oxford ,,Cambridge University,,,,June 8  1857  Pau  France (aged 41 years 107 days) ,
Emma Walker,September 9  1998 ,19 years 211 days,Berkshire Women,,,,,
Edwin William Walker,December 27  1909  Coalville  Leicestershire ,,Leicestershire,,Right-hand bat,Right-arm fast-medium,March 16  1994  Gravesend  Kent (aged 84 years 79 days) ,
Frederic Walker,December 4  1829  Southgate  Middlesex ,,Cambridge University ,,Right-hand bat,,Brother - ,
Felix Orlando Walker,January 6  1978  Georgetown  Guyana ,40 years 92 days,Hertfordshire,,Right-hand bat,Right-arm medium-fast,Hammersmith College,
Gilbert Walker,February 15  1888  Olton  Solihull  Warwickshire ,,Warwickshire,,Right-hand bat,,details unknown ,
G Walker,date unknown ,,Nottinghamshire 2nd XI,,,,,
Georgina Walker,date unknown ,,Durham Women,,,,,
George Arthur Walker,January 25  1919  West Bridgford  Nottingham ,,Nottinghamshire,,Right-hand bat,Right-arm fast-medium,August 31  1995  Bridlington  Yorkshire (aged 76 years 218 days) ,
George Glossop Walker,June 14  1860  Harthill Grange  Yorkshire ,,Derbyshire,,Left-hand bat,Left-arm fast  Slow left-arm orthodox,January 11  1908  Whitwell  Derbyshire (aged 47 years 211 days) ,
George William Walker,May 12  1984  Norwich  Norfolk ,33 years 331 days,Leicestershire ,,Left-hand bat,Slow left-arm orthodox,,
Harold Walker,June 12  1918  Desborough  Northamptonshire ,,Northamptonshire,,Right-hand bat,Right-arm medium,November 2000  Kettering  Northamptonshire (aged 82 years) ,
Harry Walker,1760  Churt  Surrey ,,Hampshire ,,Left-hand bat,,Brother - ,
Henry Walker,October 3  1807  Southgate  Middlesex ,,Marylebone Cricket Club,,,,Nephew - ,
